cid,smiles
131759503,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759504,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131759505,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759506,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131759507,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131759508,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC
131759509,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759510,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759511,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759512,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759513,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759514,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC
131759515,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759516,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759517,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\CCCCCCCC
131759518,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\\CCCCCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759519,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC
131759520,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC
131759521,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC
131759522,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759523,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759524,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759525,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759526,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131759527,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759528,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131759529,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131759530,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC
131759531,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759532,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759533,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759534,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759535,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759536,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC
131759537,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759538,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759539,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\CCCCCCCC
131759540,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\\CCCCCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759541,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\CCCCCCCC
131759542,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\\CCCCCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759543,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC
131759544,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759545,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759546,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759547,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759548,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131759549,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759550,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131759551,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC
131759552,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC
131759553,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759554,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759555,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759556,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759557,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\\CCCCCC)COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC
131759558,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCCCCCC/C=C\\CCCCCCCC
131759559,CCCCCC/C=C\\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759560,CCCCCC/C=C\\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759561,CCCCCCCC/C=C\\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759562,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759563,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759564,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759565,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759566,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759567,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759568,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759569,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759570,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759571,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759572,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759573,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759574,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759575,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759576,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759577,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC
131759578,CCCCCC/C=C\\CCCCCCCC(=O)OCC(OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759579,CCCCCC/C=C\\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759580,CCCCCCCC/C=C\\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759581,CCCCCCCC/C=C\\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759582,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759583,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759584,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759585,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759586,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759587,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759588,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759589,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759590,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759591,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759592,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759593,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759594,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759595,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759596,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759597,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759598,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759599,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759600,CCCCCC/C=C\\CCCCCCCC(=O)OCC(OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759601,CCCCCC/C=C\\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759602,CCCCCCCC/C=C\\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759603,CCCCCCCC/C=C\\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759604,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759605,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759606,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759607,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759608,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759609,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759610,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759611,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759612,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759613,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759614,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759615,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759616,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759617,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759618,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759619,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759620,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CC/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\C/C=C\\CC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759621,CCCCCCCCCCCCCCCCCCOC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC
131759622,CCCCCC/C=C\\CCCCCCCC(=O)OCC(OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)COC(=O)CCCCCCC/C=C\\CCCCCC
131759623,CCCCCC/C=C\\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759624,CCCCCCCC/C=C\\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759625,CCCCCCCC/C=C\\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759626,CCCCCCCC/C=C\\C/C=C\\C/C=C\\CCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759627,CCCCCCCC/C=C\\CCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759628,CCCCCCCC/C=C\\CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\\CCCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759629,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759630,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759631,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759632,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
131759633,CCCCCC/C=C\\CCCCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\\C/C=C\\C/C=C\\C/C=C\\CCCCC)OC(=O)CCCCCC/C=C\\C/C=C\\C/C=C\\CCCCC
