smiles,log_p
C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,6.1
C1=CC2=C(C=CC(=C2N=C1)O)Cl,2.88
CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,2.3
CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,1.07
CCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OCC,4.4
CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C,4.13
CC1=CC=C(C=C1)O,1.94
C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,1.92
CCN(C1=CC=CC=C1C)C(=O)C=CC,2.9
CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,5.2
C1CCC(C1)(C(=O)O)N,-2.28
C1CCC(C1)CC2NC3=CC(=C(C=C3S(=O)(=O)N2)S(=O)(=O)N)Cl,1.27
CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,2.4
C1CNP(=O)(OC1)N(CCCl)CCCl,0.8
CCC1C(=O)N(CC(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N(C(C(=O)N1)C(C(C)CC=CC)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,2.92
C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl,1.95
C1CCN(CC1)CCC(C2CCCC2)(C3=CC=CC=C3)O,4.0
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,6.6
CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,4.69
C1=CC(=CC=C1CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N)O,2.48
CN(C)N=NC1=C(NC=N1)C(=O)N,0.24
COC(=O)C1=C(C(=C(C(=C1Cl)Cl)C(=O)OC)Cl)Cl,4.28
C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,3.94
C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],1.7
C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,0.97
C1CN(CC2=CC=CC=C21)C(=N)N,0.75
CCCCCCCCCC(=O)O,4.09
CC1=C(C(=O)C=CN1C)O,0.77
CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,-2.2
CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,4.9
C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3,2.93
CC(CC1=CC=CC=C1)N,1.76
C(CC(C(F)F)(C(=O)O)N)CN,3.22
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,2.82
CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,3.81
CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl,1.2
C1=CC=C2C(=C1)C3=CC=CC=C3S2,4.38
C(Br)Br,1.7
CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC,4.4
CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,4.5
COC1=C(C=CC(=C1C(=O)O)Cl)Cl,2.21
C1=CC(=C(C(=C1)Cl)C#N)Cl,2.74
C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,4.51
C1=CC(=CC=C1C(=C(Cl)Cl)C2=CC=C(C=C2)Cl)Cl,6.51
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,6.91
C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,4.26
C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,0.2
COP(=O)(OC)OC=C(Cl)Cl,1.43
CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,5.5
C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,5.4
CC=C(C1=CC=C(C=C1)O)C(=CC)C2=CC=C(C=C2)O,5.9
CCN(CC)C(=O)N1CCN(CC1)C,0.1
C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,-4.9
CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,5.07
C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,4.3
C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,4.44
CC(C)OP(=O)(C)OC(C)C,1.03
CC1=C(OC2=C(C1=O)C=CC(=C2CN(C)C)OC)C3=CC=CC=C3,3.65
C(C(CS)S)O,0.16
CNC(=O)CSP(=S)(OC)OC,0.78
COC(=O)OC(=O)OC,0.86
CC1=NC=C(N1C)[N+](=O)[O-],0.31
CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,3.27
C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,3.18
CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3,3.7
CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C,1.7
C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,1.5
C1=CC=[N+](C(=C1)SSC2=CC=CC=[N+]2[O-])[O-],2.32
CC(C)N(CCC(C1=CC=CC=C1)(C2=CC=CC=N2)C(=O)N)C(C)C,2.58
CCN(CC)C(=S)SSC(=S)N(CC)CC,3.88
CCOP(=S)(OCC)SCCSCC,4.02
CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,2.68
CCCC(CCC)C(=O)O,2.75
C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54,2.63
C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,3.9
COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC,4.7
CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31,4.49
CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4,3.6
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,2.1
CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,4.29
CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C,2.5
C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,3.5
CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2,3.7
CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O,-1.9
C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,5.5
CC[N+](C)(C)C1=CC(=CC=C1)O,-2.95
CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C,2.6
C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,3.83
C1CC2C(C(C1O2)C(=O)O)C(=O)O,1.91
C(C(OC(F)F)(F)F)(F)Cl,2.1
CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,-0.2
C1C2C3=CC=CC=C3CC4=CC=CC=C4N2C(=N1)N,3.51
CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC,1.26
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C,2.53
C1C2=NN=CN2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4,4.7
C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO,1.34
CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,3.3
CCC(C=CCl)(C#C)O,1.8
CCOCC,0.89
C#CC1(CCCCC1)OC(=O)N,1.2
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,5.07
CCCSP(=O)(OCC)SCCC,3.59
CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31,5.2
CCC1(CC(=O)NC1=O)C,0.38
CCN1C(=O)C(NC1=O)C2=CC=CC=C2,1.05
CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,2.01
C(CN)N,2.04
CCC1(CCC2C1(CCC3C2CCC4=CCCCC34)C)O,5.52
CC(O)(P(=O)(O)O)P(=O)(O)O,3.8
CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,2.5
CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C,6.5
COC1=C(C=CC(=C1)CC=C)O,2.27
CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,0.6
C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,-0.64
CC(=CCCC(=CCCC(=CCO)C)C)C,5.77
C1=CC(=CC=C1NN=C(C#N)C#N)OC(F)(F)F,3.68
C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,0.3
CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,3.86
C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O,3.2
CCNC(C)CC1=CC(=CC=C1)C(F)(F)F,3.36
CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,5.2
C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O,2.0
CC(C1=CC(=CC=C1)OC2=CC=CC=C2)C(=O)O,3.1
CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,4.05
CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,4.09
CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,6.2
CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,2.81
C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,4.0
CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4,4.4
C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,3.78
CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F,0.24
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,0.5
C1=NC(=O)NC(=C1F)N,-1.1
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,2.75
C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,5.25
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO,4.36
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,1.0
CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,1.6
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3F,2.06
C1=C(C(=O)NC(=O)N1)F,-0.89
CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,4.05
CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F,3.8
CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,4.16
C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,5.86
CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,3.35
CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,4.85
COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,3.2
CC1=CNN=C1,0.9
CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O,2.2
C(=O)(O)P(=O)(O)O,-2.1
C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],0.04
C1=COC(=C1)CN,0.37
C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,2.03
C1C(COC1(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl)Br,3.24
C1CCC(CC1)(CC(=O)O)CN,1.25
CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,3.5
CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,4.387
CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,-3.1
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C,3.18
C1=CC(=C(C=C1O)C(=O)O)O,1.74
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2,2.6
CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,3.5
CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,1.91
C(CC=O)CC=O,0.33
CCC1(CCC(=O)NC1=O)C2=CC=CC=C2,1.9
COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,3.754
C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,-1.52
CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,2.8
C(C(=O)O)NCP(=O)(O)O,3.4
CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,8.22
CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,2.6
COC1=CC=CC=C1OCC(CO)O,1.39
C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,3.2
C1CCCN(CCC1)CCN=C(N)N,0.8
C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,0.857
C(=N)(N)N,-0.6
C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,4.3
C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI,5.3
C(C(F)(F)F)(Cl)Br,2.3
CC1=NCCC2=C1NC3=C2C=CC(=C3)OC,4.64
CC1=NCCC2=C1NC3=C2C=CC(=C3)O,2.19
C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,6.1
C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,7.54
C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13)C4C5=CC=CC=C5C6=CC=CC=C46,-0.06
CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,5.26
CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2,1.98
CCCCCCC1=C(C=C(C=C1)O)O,3.45
CC(C)C1=CC(=O)C(=CC=C1)O,1.82
C1=CC=C2C(=C1)C=NN=C2NN,1.0
C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,-0.07
C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,0.36
C(=O)(N)NO,-1.8
C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,2.36
CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,1.83
CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,3.97
C1=CC=C(C=C1)CCNN,0.97
CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,2.44
C1CN(P(=O)(OC1)NCCCl)CCCl,0.86
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,4.8
CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,2.2
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,4.27
CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,2.77
CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,0.5
C(C(=O)N)I,0.19
CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,-3.05
CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,2.79
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,2.05
C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I,5.16
C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,2.98
CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NCCO)I)I)C(=O)NC)I,2.51
C1=CC=C2C(=C1)C(=CN2)CCC(=O)O,1.75
CC(C)NNC(=O)C1=CC=NC=C1,0.37
CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,4.5
C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl,1.97
CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2,1.15
CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,1.49
CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C,2.2
C(C(F)(F)F)(OC(F)F)Cl,2.06
C1=CN=CC=C1C(=O)NN,-0.7
C1CNCCC1C(=O)O,3.05
CC(C)O,0.05
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,1.94
CC(C)NCC(C1=CC(=C(C=C1)O)O)O,1.4
CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC,4.28
CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,5.66
C1=CC2=C(C(=O)C=CC2=O)C(=C1)O,1.92
CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O,5.94
CNC1(CCCCC1=O)C2=CC=CC=C2Cl,3.12
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,3.29
CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,4.35
CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,3.12
C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O,2.1
CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1,3.85
C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,0.6
C1=C(OC=C(C1=O)O)CO,-0.64
C1=CC=C(C=C1)CC(C(=O)O)O,1.83
C1=CC=C(C=C1)C(C(=O)O)N,2.07
CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O,3.09
C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,1.93
CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,0.07
CCCCCCCCCCCC(=O)O,4.6
CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F,2.8
C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,2.5
CC(C(C1=CC(=C(C=C1)O)O)O)N,1.43
CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,5.6
CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl,7.3
CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,-0.3
C1CCC(CC1)NC(=O)N(CCCl)N=O,2.83
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,5.5
CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,5.2
C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,2.39
CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl,1.19
CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,3.6
CCCC1=C(C=CC(=C1O)C(=O)C)OCCCCC2=NNN=N2,3.82
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,2.36
CC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)C,3.75
CC1=C(C(C(=C(N1)C)C(=O)OCCN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC(=CC=C5)[N+](=O)[O-])C(=O)OC,5.2
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,5.1
C1CN2C(=N1)C3=CC=CC=C3C2(C4=CC=C(C=C4)Cl)O,3.7
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,2.83
CC1(C2CCC(C2)C1(C)NC)C,2.7
CN(CCCl)CCCl,0.91
CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl,5.8
CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,5.0
CN1CCN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,4.41
CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,5.12
C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,3.9
CC1(CCCO1)CN(C)S(=O)(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N,1.54
CC12CC3CC(C1)(CC(C3)(C2)N)C,3.28
CC1=CC(=O)C2=CC=CC=C2C1=O,2.2
CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,2.72
CC1=CC=CC=C1OCC(CO)O,1.41
CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2,1.69
CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C,1.95
CCCC(C)(COC(=O)N)COC(=O)N,0.7
C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53,4.7
C1=CC(=C(C=C1N)C(=O)O)O,1.2
COC1=CC(=CC(=C1OC)OC)CCN,0.78
CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C,3.9
CC(C)NCC(C1=CC(=CC(=C1)O)O)O,1.0
CN(C)C(=N)N=C(N)N,-2.6
CC(=C)C(=O)O,0.93
CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,3.93
COP(=O)(N)SC,0.8
CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2,2.87
CCC1(C(=O)NC(=O)N(C1=O)C)CC,1.15
CC(=O)N=C1N(N=C(S1)S(=O)(=O)N)C,0.13
C1N2CN3CN1CN(C2)C3,2.18
COC1=CC=CC=C1OCC(COC(=O)N)O,0.61
CC(=NOC(=O)NC)SC,0.6
COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,1.7
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,5.08
COC(C(Cl)Cl)(F)F,2.21
CN1C(NC2=CC(=C(C=C2S1(=O)=O)S(=O)(=O)N)Cl)CCl,1.42
COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-],2.86
COC(=O)C1=CC=CC=C1O,2.5
COS(=O)(=O)C,0.7
COC(=O)C(C1CCCCN1)C2=CC=CC=C2,0.2
CCC1(C(=O)C(CNC1=O)C)CC,0.78
CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24,4.7
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,2.667
CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,3.13
CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,2.5
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O,2.15
CC1=NC=C(N1CCO)[N+](=O)[O-],-0.02
CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,1.8
CC1=C(C(=CC=C1)C)OCC(C)N,2.15
CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42,4.24
C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,6.1
CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,4.33
COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O,-0.5
CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,0.4
CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3,2.03
C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,1.24
CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4,2.9
C(C(C(C(C(CBr)O)O)O)O)Br,0.24
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,6.0
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,-3.1
C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl,10.6
C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,0.6
