smiles,log_p
Brc1ccc(c2cc3ccccn3c2)cc1,5.19
CC(=O)C13OC(C)(c4ccc(F)cc4)OC1CC2C5CCC6=CC(=O)CCC6(C)C5CCC23C,4.86
ClC=CCl,1.85
COC1(C(F)(F)F)C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,4.48
O=C(c1ccc(N(=O)=O)cc1)N(NC(=S)Nc2ccccc2)c3ccccc3,4.40
COc1ccccc1C,2.60
NCCCc1ccccn1,0.49
C=CCN1CCC34CCCCC3C1Cc2ccc(O)cc24,3.91
COC1C(OC2OC(C)C(OC4CC(C)(O)C(OC(=O)CC(C)C)C(C)O4)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC3OC3CC(C)OC(=O)CC1OC(C)=O,2.79
CC(=O)OCc1ccccc1,2.07
CCCON1C(=O)NC(C)C(Br)C1=O,0.64
NC(=O)NN=CCCc1ccccc1,1.82
CC1CN1C2=C(F)C(=O)C(N3CC3C)=C(F)C2=O,1.30
COc1ccccc1N2CCN(CCNCC(O)CON=C(C3CC3)C4CC4)CC2,2.16
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,2.72
CCC(C)(C)c1ccc(CC(=O)O)cc1,3.98
COc1cc(SC)c(OC)cc1CC(C)N,2.26
CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)NC=O,1.97
CCNc1nc(C)c(C(=O)CCN(CC)CC)s1,3.14
CC(=O)OCC1SC(n2ccnc2N(=O)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1.02
COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,3.51
O=C1CCN(C2CCC(CO)O2)C(=O)N1,-1.22
CCOP(=O)(ON=C(C#N)c1ccccc1)N(C)C,1.78
CCN(CC)Oc1c(N(=O)=O)cc(N(=O)=O)cc1N(=O)=O,1.84
Nc1c2c(nc3ccccc13)CCCC2,3.13
c1cc2cc4ccc5c(c4nc2c3c1NCOC3)COCN5,2.50
CCCNc1ncnc3c1ncn3C2OC(CO)C(O)C2O,0.05
c1ccc(CNc2ncnc3nc[nH]c23)cc1,1.63
CNC(=O)Oc1cccc(OC)c1,1.00
Cc1nc(c2ccc(C(C)C(=O)O)cc2Cl)sc1C,4.01
CN(C)N=Nc1ccc(S(=O)(=O)CCO)cc1,0.85
CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C(=O)OCC)C1,3.81
N#Cc1cc(c2ccncc2)cnc1Cl,2.41
O=NN(CCCl)C(=O)NC12CC3CC(CC(C3)C1)C2,2.96
Cc1nc(N(=O)=O)c(Br)n1C,0.70
C=CCOCC(O)Cn1ccnc1N(=O)=O,0.17
Cc1[nH]c(Br)nc1N(=O)=O,1.33
O=C(O)c1cc(Cl)ccc1Cl,2.82
NC(=O)OCc1ccc(Cl)cc1,1.66
CN(C)c1cc(Cc2cnc(N)nc2N)cc(N(C)C)c1,1.97
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,4.78
CCCn1cnc(N(=O)=O)n1,0.35
COc1ccccc1N2CCN(CCNC(=O)c3ccco3)CC2,1.60
CCc1ccc3c(c1)C(c2ccccc2F)=NCC(=O)N3,3.10
Cc1[nH]cnc1CSCCNC2CCCC(=O)N2,0.34
CC(=O)c1c(O)c(C)c(O)c3c1OC2=CC(=O)C(C(C)=O)C(=O)C23C,2.77
NC(=S)NN=C(c1ccccn1)c2ccccn2,1.71
CC(=O)Oc1ccc(C(N)=O)cc1,0.19
CCCC(=O)OCn1ncc2C(=O)NCNc12,-0.05
COc1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,4.35
CC(C)(C)C1=Nc2ccc(Cl)cc2S(=O)(=O)N1,2.55
NCCCCNC(=O)c1ccccc1,0.71
CNC(=O)Oc1cc(Cl)ccc1Cl,2.69
CNC(=O)OC1OC(=O)C2C3C=CC(C3)C12,0.05
COc1cccc(NS(=O)(=O)C(F)(F)F)c1,3.18
CC1C(c2ccccc2)OCCN1N=O,1.50
CCCCCCCc1ccncc1,4.80
CC(=O)Nc1ccc2ncccc2c1,1.59
Cc1ccc(N(=O)=NC#N)cc1,2.24
CCOP(=O)(O)Cc1ccc(Cl)cc1,1.36
COc1cccc(OC)c1C(=O)O,1.65
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,2.03
O=C1CC(c2ccc(O)cc2)Oc3ccccc13,3.15
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c2cccc(Cl)c2Cl,4.36
CCC(N)=O,-0.65
CCCNc1nc(NC)nc(SC(F)F)n1,3.31
CC(=O)N(C)C1=NC(=O)C(=Cc2ccc(N(=O)=O)o2)S1,1.08
OCCOCCOCCN1CCC(=C(c2ccccc2)c3ccccc3)CC1,3.66
COc1cc(OC)cc(OC(=O)CNC(=O)c2ccccc2)c1,2.40
CCCc1nc(N)nc(N2CCOCC2)n1,1.49
CCN1CCC(CNC(=O)c2cc(S(N)(=O)=O)c(N)cc2OC)C1,0.46
NC(=O)c1cc2ccccc2o1,1.35
C=CCc1ccccc1OCC(O)CNC(C)C,2.59
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,1.93
COc1cc4cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(C)=O)C2(C)OC2C(C)C3CC(O)(NC(=O)O3)C(OC)C=CC=C(C)C4,2.31
O=C1CC(Sc2ccc3ccccc3c2)N1,2.88
O=C1CN(N=Cc2ccc(c3ccc(N(=O)=O)cc3)o2)C(=O)N1,1.65
CCCN1CCCC1CNC(=O)c2cc(S(N)(=O)=O)ccc2OC,1.50
O=N(=O)N1CN(N(=O)=O)CN(N(=O)=O)CN(N(=O)=O)C1,1.42
COc1cc(CC(C)N)c(OC)cc1C,2.02
CCCc1ccc(CC(=O)O)cc1,3.01
Cc1ccccc1Nc2ccncc2S(=O)(=O)NC(=O)NC3CCCCC3,2.60
COCC(C)N1CCC(=O)C(O)C1C,0.02
C=C(C)C(=O)OC(C)(C)C,2.76
Cc1ccc(C)c(C)n1,1.98
OCC1CCC(n2cnc3c(S)ncnc23)O1,-0.21
CCON1C(=O)CC2(CCCC2)C1=O,1.41
NC(Cc1ccc(O)cc1)C(=O)O,-2.39
C#CC(C=C)(CC)OC(N)=O,1.37
C=CCOc1ccccc1Cc2cnc(N)nc2N,1.98
O=C1c2ccccc2c3nnc(C(F)(F)F)cc13,2.74
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(F)ccc3n2)cc1,3.78
NS(=O)(=O)C1NN2C(=Nc3ccccc3)SNC2S1,-0.35
CC1CCC2C(C)C(OC(=O)Oc3ccccc3)OC4OC5(C)CCC1C24OO5,4.41
CCCCCCCCOC(=O)c1ccc(N)cc1,4.82
NC1CCN(C2CC(CO)C(O)C2O)C(=O)N1,-2.53
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)OC,3.49
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CBr)C2SC1,0.03
ClC(Cl)(Cl)C(Cl)(Cl)Cl,3.93
c1ccc(c2ncnc3ccccc23)cc1,3.10
COc1cc(OC)c(N=C2NCCN2)cc1Cl,1.64
CC(C)(C)C(=O)CC(C(O)C(C)(C)C)n1cncn1,1.65
COc1ccc(O)c(C2=NC(C(=O)O)CS2)c1,1.60
Nc1nnnn1c2cccc(F)c2,0.60
O=C(O)CCC1=NS(=O)(=O)c2cc(Br)ccc2N1,0.70
CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1Br,3.29
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C12,2.23
Cc1cc(O)cc(C)c1O,1.29
FC1C(Cl)C(Cl)C(Cl)C(Cl)C1Br,3.32
CC(=O)NNC(=O)Nc1ccc(C(C)(C)C)cc1,2.44
FC(F)(F)c1nc2ccc(Br)cc2[nH]1,3.11
CCCCOc1cccc(O)c1,2.93
O=C(NC(=O)c1c(F)cccc1F)Nc2ccc(Cl)cc2,3.93
Cc1cccc(Cl)c1NC2=NCCN2,2.04
CCOC(=O)C(C#N)=NNc1cc(Cl)c(Cl)cc1Cl,5.15
Clc1ccncc1,1.43
Nc1ccc(CCO)cc1,0.32
Clc1cncc(Cl)c1,2.00
CCCCOc1c(OC)cc(CCN)cc1OC,2.21
Cc1ccccn1,1.25
Clc1ccc(Oc2ccccc2Cl)cc1,5.04
N#CC(C#N)=Cc1ccc(Br)o1,2.31
CCCCCCCCNC1=NS(=O)N=C1NCCSCc2ccc(CN(C)C)o2,3.27
CCc1ccccc1CC,4.55
O=C1NC(=O)C(c2ccccc2)(c3ccc(O)cc3)N1,1.65
Nc1nc(Cl)nc3c1ncn3C2OC(CO)C(O)C2O,-0.28
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,2.90
NNC(=O)c1ccc2ncccc2c1,0.69
O=C1NCNc2n[nH]nc12,-1.21
CCOc1ccc(C=NNC(=N)N)cc1,1.10
CN(C)CCCC(c1ccccc1)c2ccc(C(C)(C)C)cc2,5.60
CSc1ccc(COC(=O)N(C)C)cc1,2.81
ClCC(Cl)Cl,2.02
O=C(CN1CCCCC1)Nc2ccc(Br)cc2,3.23
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,1.14
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(=O)CC(=O)OC4C5C(=C)C(=O)OC5CC(C)C6C=CC(=O)C46C)C12,1.48
COCC(=O)N(c1c(C)cccc1C)N2CCOC2=O,0.57
c1ccc(OCc2cccc(CN3CCCOC3)c2)cc1,3.00
CC(N)=O,-1.10
CC1=CC(=O)c2ccccc2C1=O,1.91
C=CC(=C)C,2.22
CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,2.21
CC(C)N(C(=O)COC(=O)c1ccccc1)C(C)C,2.50
NC(=S)c1cccs1,1.29
Clc1cccnc1Cl,2.35
CC(=O)Nc1ccc(Br)c(Cl)c1C,2.88
O=C(OCc1ccccc1)c2cccnc2,2.40
Cc1coc2ccc3CCC(=O)Oc3c12,2.47
CN(Cc1cccc(Cl)c1)N=O,2.24
Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2)c1,6.84
CCN(CC)CCCCCCC(=O)Nc1c(C)cccc1C,3.91
OCC(O)COc1ccccc1,0.81
O=C(O)COc1ccc(N=Nc2ccccc2)cc1,4.12
O=N(=O)C=C1SCCN1Cc2ccc(Cl)nc2,0.70
CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC12C,3.61
CON(C)C(=O)Nc1ccc(Br)cc1,2.18
CN(C)N=NC1CN(C2OC(CO)C(O)C2O)C(=O)NC1=O,-1.90
COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,4.21
Nc1nc(N)nc(c2cc(F)ccc2Br)n1,1.84
ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,6.07
Nc1cc(N(=O)=O)ccc1C(=O)O,1.05
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1NCc2ccccc2,2.00
Nc1cnc2ccccc2n1,1.22
OCC1CC(F)C(n2cnc3c(I)ncnc23)O1,0.67
C=CCC1C(=O)N(CCN(C)C)c3cccc(C(F)(F)F)c3CC1c2ccc(OC)cc2,4.52
COc1ccc2[nH]c3c4ccc(Cl)cc4ncc3c2c1,4.80
CN(C)C(=O)OCc1ccc(F)cc1,1.54
CC(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,0.03
CC1C3Nc4ccccc4C(=O)N3CN1c2ccccc2,2.41
COCC(Cn1ccnc1N(=O)=O)OC,0.29
Clc1cc(Cl)c(c2cc(Cl)c(Cl)cc2Cl)cc1Cl,7.25
CCCCC(NC(Cc1ccccc1)C(=O)N2CCC(OCOC)CC2)C(=O)NC(CC3CCCCC3)C(O)CC(C(=O)NCCN4(=O)CCOCC4)C(C)C,3.41
COC(F)(F)C(Cl)Cl,2.01
Cc1cc(Cl)cc(Cl)c1NC2=NCCN2,2.63
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,2.01
CCCN(CCC)C(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,3.85
CC1C(O)C(=O)CCN1CCCOC(=O)c2ccccc2,1.34
CC(C)NC(=O)c1cccnc1,0.63
CCOC(=O)C(=Cc1cccc(C)c1)C(=O)OCC,3.35
O=C1OC(c2ccccc2)c3ccccc13,2.95
CCC(C)C(NC(=O)C(C)N)C(=O)O,-1.33
CN(C)CCN1C(=O)c2ccccc2Nc3cc(Cl)ccc13,3.45
C=Cn1c(N(=O)=O)cnc1C=Cc2ccc(C(=O)O)cc2,2.54
CC(C)CC(=O)OCc1ccccc1,3.35
COc1nc(C)nc(Cl)c1NC2=NCCN2,1.01
C=CCN1CCCC1CNC(=O)c2cc3nn[nH]c3cc2OC,1.10
c1ccc2c(c1)OCCOCCOCCOCCOCCOCCO2,0.43
CN(C)C(=O)OCCCc1ccccc1,1.95
Clc1ccc(C2NCCS2)cc1,2.13
c1ccc2c(c1)CCCN2,2.27
O=C(c1ccc(F)cc1)c2ccc3n2CCC3C(=O)O,2.68
CCOC(=O)c1ccnnc1,0.15
Cc1ccc2ccccc2c1,3.83
N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc2ccc(O)cc2,0.87
O=C(O)CCCCON=C(c1cncnc1)c2cccc(C(F)(F)F)c2,2.41
Oc1ccc(C(c2ccc(O)cc2)c3cccnc3)cc1,3.02
CN1CCN(C2=NC(=O)N(c3ccc(Cl)cc3)C2)CC1,1.39
Brc1ccc(N=C2NCCN2)cc1,1.50
O=C(O)Cc1ccccc1I,2.77
COc1cc(S(C)=O)ccc1c2nc3ncncc3[nH]2,0.48
Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,6.21
FC(F)OC(Cl)C(F)(F)F,2.30
N#CSCSc1nc2ccccc2s1,3.29
C=CCC1CN(C)CCC1(OC(=O)CC)c2ccccc2,3.82
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,0.53
CC(=O)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,2.84
Cc1ccc(N(=O)=O)cn1,1.08
CC(=O)Nc1ccc(Cl)cc1N(=O)=O,1.78
Oc1ccccc1,1.39
CC1C(NC(=O)C(C)N(C)C)C(=O)N(c2ccccc2)N1C,0.81
C=CCOP(=O)(OCC=C)OCC=C,1.50
COc1cccc(N(=O)=O)c1C(N)=O,0.11
CCS(=O)c1sc(C#N)cc1C#N,1.97
C=CCCCCCCCC,5.63
c1ccc(COCc2ccccc2)cc1,3.42
CN(C)CCN(Cc1ccc(C(C)(C)C)cc1)c2ccccc2,4.87
C#CCOc1c(Cl)cc(NC=NOC)cc1Cl,3.13
O=C1CCN(C2C=C(CO)C(O)C2O)C(=O)N1,-2.05
CCCCCCCCCCCCCc1cccc(O)c1,8.11
O=Cc1ccncc1,0.16
O=N(=O)c1nccn1CCN2CCOCC2,-0.12
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2ccccc2C(F)(F)F,3.45
CCCCCCCCCCNCCO,3.55
CN1C(=O)CCC1(O)c2cccnc2,-0.31
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,6.28
CCCOc1ccc(N(=O)=O)cc1NC(C)=O,1.98
CCc1nccnc1OC,1.64
CON(C)C(=O)Nc1ccc(N)cc1,0.33
CC(=O)Oc1cccc(OC(C)=O)c1C(N)=O,0.39
Nc1nc(N)nc(N)n1,-0.69
CCOc1ccc(C(=O)O)cc1,2.25
COc1ccc(C=O)cc1C,1.93
CNC(C)Cc1ccc(OC)cc1,2.18
CN(C)C(O)=Nc1ccc(N2NC(C(C)(C)C)OC2=O)c(Cl)c1,1.77
CCNc1ccc(NC(=O)N(C)OC)cc1,1.62
Cc1ccc(Nc2c(N(=O)=O)c(C)nn2c3ccccc3)cc1,3.31
CCOC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,3.52
Clc1cc(Cl)c(Oc2cccc(Cl)c2Cl)cc1Cl,6.40
CCOc1ccccc1NC(=O)OCCN2CCOCC2,2.27
CON(C)C(=O)Nc1cccc(O)c1,0.61
CCCCOCCOCCCC,2.67
Cc1cccc2cccc(C)c12,4.39
CCS(=O)c1ccc(N(=O)=O)cn1,1.21
Nc1nnco1,-1.21
CC(=O)Oc1cccc(NC(=O)Cc2ccccc2)c1,2.76
COc1ccc(c4ccsc4)cc1CNC2CCCNC2c3ccccc3,3.74
Clc1cccc(Cl)c1N=C2NCCN2,1.92
COc1cc(S(C)=O)ccc1c2nc3ncccc3[nH]2,1.29
COC(=O)CS(=O)(=O)c1ccc(Cl)cc1,1.76
C1=CC=CC=CC=C1,3.10
O=C(O)COc1cccc(Br)c1,2.29
Nc1nc(N)nc(O)n1,-0.60
CN(C)c1cnnc(N(C)C)c1,0.84
c1ccc2[nH]cnc2c1,1.67
CCC(O)CCC(F)(F)F,1.71
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,4.92
CC(=O)C(=Cc1ccc(Cl)cc1)C(C)=O,2.28
CCNC(=O)c1cc2ccccc2[nH]1,1.96
CC1CCCC3C1N3CC(O)Cn2ccnc2,1.15
Brc1ncccn1,0.92
O=C(CI)NC(CO)C(O)c1ccc(N(=O)=O)cc1,0.29
O=N(=O)c1c(Cl)cc(Cl)cc1Cl,3.60
CC(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(C)C(=O)NC(C)(C)C,1.33
FC(F)Oc1ccccc1,2.36
CCc1ccc2c(c1)OCCOCCOCCOCCOCCO2,1.37
COc1ccc(C2Cc3c(OC)cccc3N(CCN(C)C)C(=O)C2C)cc1,3.46
CC(C)N(N=O)C(=O)Nc1ccccc1,2.46
O=C1NC(=O)N(c2ccccc2)C1=O,0.83
C=CCN(C)N=Nc1ccccc1C(N)=O,2.08
N#Cc1cc(c3ccncc3)cnc1N2CCCC2,2.50
COc1ccc(C(O)(Cn2ccnc2)c3ccc(Br)cc3)cc1,3.40
O=N(=O)c1cccc2c1c(N(=O)=O)ccn2=O,0.78
COc1ccccc1c2nc3ccccc3[nH]2,3.12
CNCc1ccccc1,1.28
COc1ccccc1N2CCN(CCC=Cc3ccc(F)cc3)CC2,4.72
c1ccc3c(c1)Cc2ccccc2C3,4.39
COc1ccc(OC)c(CC(C)N)c1,1.52
C=CC(N)CCC(=O)O,-2.56
Oc1ccc2c(c1)CCCC2,3.00
COC(=O)c1cccc(O)c1,2.22
CCNC(=O)C(NC(=O)CNC(=O)c1ccccc1)C(C)C,0.71
Clc1cc3c(cc1Cl)Oc2c(Cl)c(Cl)cc(Cl)c2O3,7.05
Cc1nc3c4c(c(C(=O)N(C)C)cn3c1Br)CCC(c2ccccc2)O4,3.99
CN(Cc1cnc3nc(N)nc(N)c3n1)c2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2,-0.91
C=CCC(C)OC(=O)Nc1ccc(OCC)c(OCC)c1,3.50
CON(C)C(=O)Nc1cccc(C(C)(C)C)c1,3.23
O=C(O)C=Cc1ccccc1,2.38
CCC1SSC(=S)C1c2ccccc2,4.38
COC(=O)C(=Cc1ccccc1)C(=O)OC,2.26
COc1cc(CC(=O)O)ccc1O,1.02
CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,0.76
COC1=C(OC)C(=O)C=CC1=O,0.24
CC(=O)OCCNc1ccc(c2ccncc2)cn1,2.08
CC1N[Se]NC1C,-0.94
CCCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,3.96
C=CCC1(CC)C(=O)NC(=O)NC1=O,0.98
CCCc1nn(C)c2C(=O)NC(c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)Nc12,2.17
CCCCC(=O)OCC(=O)C1(OC(=O)CCCC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,4.64
O=C1NC(N=CN3CCCC3)CCN1C2CC(O)C(CO)O2,-1.23
CCCC(=NOCC)C1=C(O)CC(C)(C)OC1=O,2.37
CNC(=O)N(C)C(=O)Nc1cc(OC(C)C)ccc1F,3.09
Cc1cccc(C)c1OCCN(C)C,2.44
CCC(C)C(NC(=O)C(N)CC(C)C)C(=O)NC(C(=O)NCC(=O)NC(C)C(=O)O)C(C)CC,-0.64
CC(C)Cc1cc(C(=O)NN)ccn1,1.00
CC1C(O)C(=O)CCN1c2ccccc2,1.41
Cn1cnc(N(=O)=O)c1S(=O)(=O)Oc2ccccc2,1.70
COc1ccc(C2=NC(C)(C(=O)O)CS2)c(O)c1,2.02
COc1ccc(C(CN(=O)=O)c2ccc(OC)cc2)cc1,3.50
NC(=O)c1ccc(N)cc1,0.02
CCCOC(=O)C=COc1ccccc1,3.40
NNC(=O)c1ccc(Cl)cc1,0.75
CC(C)(C)C(=O)C(C)(C)C,3.54
CCCCNC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,3.42
CCC(C)c1cc(N(=O)=O)cc(C(C)C)c1O,4.51
CS(=O)(=O)c1cccc(NC(N)=O)c1,-0.11
O=C(O)c1cc(O)c(Br)c(O)c1,2.22
NS(=O)(=O)c1nc2ccc(O)cc2s1,0.91
CN(Cc1ccccc1)N=Nc2ccc(C#N)cc2,3.97
CC(C)(C)C1(Cl)C(=O)NC(=O)NC1=O,1.31
O=C(OCC1OC(N3CC(I)C(=O)NC3=O)CC1O)c2ccc(N(=O)=O)cc2,1.16
CCC(=O)C(CS(=O)(=O)c1ccc(C)cc1)c2ccccc2,2.55
CC(=O)c1ccc(Br)cc1,2.43
CC1(NC(=O)Nc2ccccc2)CCCCC1,3.41
Cc1ncc(N(=O)=O)n1CCSC(=S)N(C)C,2.03
CCOC(CC)(OCC)OCC,1.89
CCCCCc1cc(OC)c(CC(C)N)cc1OC,4.43
O=C1CCCCCCCN1,0.99
COc1cccc(Br)c1,2.92
COc1ccccc1OC,2.10
NC(Cc1ccccc1)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc3ccccc3)C(=O)O,0.46
CS(=O)(=O)c1ccc(N)cc1,0.18
O=N(=O)c1ccccc1O,1.91
O=C(NO)NN=Cc1cccc(C(F)(F)F)c1,1.94
NS(=O)(=O)c1ccc(C(=O)O)cc1,0.32
CC(C)Oc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.17
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,0.99
CCCC(CO)n1cnc2c(N)ncnc12,0.52
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,5.94
CC(CCCCON(=O)=O)ON(=O)=O,2.12
CCN(CC)C(=O)Cc1ccccc1,2.01
CCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1,3.69
Clc1cc(Cl)c2c(Cl)ccc(Cl)c2c1,5.89
CCCOC(=O)c1ccsc1,2.81
Cc1ccccc1COC2CC3(C(C)C)CCC2(C)O3,4.19
COc1ccc(C2CC(=O)SS2)cc1,2.79
CCCC(CCC)(NC(C)=O)C(N)=O,0.93
CNCCO,-1.05
CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,3.78
NS(=O)(=O)c1cc2cc(CNCCF)sc2o1,0.91
ClC1CCCCC1Cl,3.20
CCC(C(=O)OCc1ccc(C(C)(C)C)cc1)C(CO)Cc2cncn2C,3.97
Nc1ccc(CO)cc1,-0.04
Cc1ccc(OC(=O)N(C)C)cc1,1.83
CCCCOc1ccc(O)cc1,2.98
Nc1ccc(S(=O)(=O)c2ccccc2)cc1,1.76
FC(F)(F)C(F)(F)c1ccccc1,3.55
COc1cccc(CC(=O)O)c1,1.71
Nc1ncnc3c1ncn3C2OC(CO)CC2O,-0.85
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,1.86
O=C1SSC(c3ccccc3)C1c2ccccc2,4.46
O=C(O)CCCCCON=C(c1cccc(C(F)(F)F)c1)c2cnccn2,2.97
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,4.86
CCCCCCc1ccc(C(=O)OCCN(C)C)cc1,4.86
NS(=O)(=O)c1ccccc1,0.32
CN(C)CCCN1c2ccccc2Sc3ccc(C(F)(F)F)cc13,4.95
CC(C)C1OC(=O)c2ccccc12,2.17
CCC1(CCC(C)C)C(=O)NC(=S)NC1=O,2.74
CCCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,1.35
Cc1cnc(Cc2ccc(O)cc2)s1,2.75
COC(=O)Cn1ccnc1N(=O)=O,0.03
O=N(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-1.33
c1ccc(CSc2nnc[nH]2)cc1,1.99
CCCCCCCCCCCCCc1ccccc1,8.63
CNC(=O)NS(=O)(=O)c1ccccc1,0.52
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.42
COC(=O)CS(=O)(=O)c1ccccc1N(=O)=O,0.75
C=CC(=O)OCCCC,2.20
CCSc1ccc4c(c1)N(CCCN2CCN(C)CC2)c3ccccc3S4,5.12
O=S(NC(=S)N1CCCCC1)c2cnccc2NC3CCCCC3,2.91
O=C1SSc2ccccc12,2.29
CN1CCOC(O)(c2ccccc2)C1,1.14
c1ccc(c2ccncc2)cc1,2.40
CC(O)(C(=O)O)c1ccccc1,1.07
ClC(Cl)(Cl)c1nc(C(Cl)(Cl)Cl)nc(C(Cl)(Cl)Cl)n1,4.95
CC(C)C(Br)C(=O)NC(N)=O,0.62
O=N(=O)c1nccn1C2OC(CI)C(O)C2O,0.43
CC1CC(=O)C(O)CO1,-0.87
C=CCN1C(=O)C(N(C)C)C(C)N(c2ccccc2)C1=O,1.57
c1cncc(CCN2CCCCC2)c1,1.92
CCC1CCC(Cc3ccc(Cl)cc3)C1(O)Cn2cncn2,3.92
CC(=O)c1ccccc1C(=O)O,1.40
CC(=O)Nc1cc(C)c(C)c(C)c1,1.89
CC(=O)C=Cc1ccccc1Cl,2.84
COc1cccc(Cl)c1C(N)=O,1.27
CCN(CC)c1nc(N)nc(Cl)n1,1.94
CN(CC(C)(C)C)N=O,1.31
CN(C)C(=O)c1ccccn1,0.06
CC1=CC(=NNC(=N)N)C=CC1=NNC(N)=S,1.42
Clc1ccc(Oc2cc(Cl)ccc2Cl)c(Cl)c1,6.02
COc1cccc(C2=NCC(=O)Nc3ccc(Cl)cc23)c1,2.81
CCNCNC(=O)c1ccccc1,0.89
CC(=O)N(C)C,-0.59
CCOC(=O)C(N)Cc1ccc(O)cc1,0.78
CCOC(=O)C=C1NC(=O)C(N2CCCCC2)S1,1.70
CCCCCCCNCc1ccc(C)cc1,4.56
O=C(C=Cc1ccc3c(c1)OCO3)N2CCCCC2,2.30
C=CCNC(=O)N(CCCC(NC(C)=O)C(=O)NCc1ccccc1)Cc2ccccc2,2.16
Cc1ncc(N(=O)=O)n1CC#N,0.08
O=C1CC(C(=O)O)CC(=O)C1=C(O)C2CC2,0.27
CCC(=O)c1ccc(S(=O)CC)c(N(=O)=O)c1,3.04
COc1cc(N(=O)=O)c(OC)cc1CC(C)N,1.59
C=C1C(=O)OC4C1C(OC(=O)C(C)=CC)CC2(CO2)C3C(OC(C)=O)C=C(C)C34O,1.94
COc1ccc2C(C)CC(=O)Oc2c1,2.71
CCCCOCc1c(CO)cnc(C)c1O,1.01
CCN(CC)NC(=O)NS(=O)(=O)c1ccc(C)cc1,1.33
COC(=O)c1cc2nc(S(=O)Cc3ncccc3C)[nH]c2cc1C,1.72
